hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
1, 0.00000, 2545.57, -0.00649812, 0, 0, 0, 0, 0, 0
2, 0.00000, 2545.58, -0.00625389, 0, 0, 0, 0, 0, 0
3, 0.00000, 2545.59, -0.00604048, 0, 0, 0, 0, 0, 0
4, 0.00000, 2545.6, -0.00588035, 0, 0, 0, 0, 0, 0
5, 0.00000, 2545.6, -0.00579458, 0, 0, 0, 0, 0, 0
6, 0.00000, 2545.61, -0.00575597, 0, 0, 0, 0, 0, 0
7, 0.00000, 2545.62, -0.00551934, 0, 0, 0, 0, 0, 0
8, 0.00000, 2545.62, -0.00548256, 0, 0, 0, 0, 0, 0
9, 0.00000, 2545.62, -0.0054806, 0, 0, 0, 0, 0, 0
10, 0.00000, 2545.62, -0.00544108, 0, 0, 0, 0, 0, 0
11, 0.00000, 2545.63, -0.0053644, 0, 0, 0, 0, 0, 0
12, 0.00000, 2545.63, -0.00528836, 0, 0, 0, 0, 0, 0
13, 0.00000, 2545.63, -0.00525147, 0, 0, 0, 0, 0, 0
14, 0.00000, 2545.63, -0.0053376, 0, 0, 0, 0, 0, 0
15, 0.00000, 2545.63, -0.00524538, 0, 0, 0, 0, 0, 0
16, 0.00000, 2545.63, -0.00525979, 0, 0, 0, 0, 0, 0
17, 0.00000, 2545.63, -0.00532719, 0, 0, 0, 0, 0, 0
18, 0.00000, 2545.63, -0.00534252, 0, 0, 0, 0, 0, 0
19, 0.00000, 2545.63, -0.00534499, 0, 0, 0, 0, 0, 0
20, 0.00000, 2545.62, -0.00549713, 0, 0, 0, 0, 0, 0
21, 0.00000, 2545.61, -0.00564919, 0, 0, 0, 0, 0, 0
22, 0.00000, 2545.61, -0.00565842, 0, 0, 0, 0, 0, 0
23, 0.00000, 2545.6, -0.00585505, 0, 0, 0, 0, 0, 0
24, 0.00000, 2545.6, -0.00598732, 0, 0, 0, 0, 0, 0
25, 0.00000, 2545.58, -0.00625665, 0, 0, 0, 0, 0, 0
26, 0.00000, 2545.57, -0.00642691, 0, 0, 0, 0, 0, 0
27, 0.00000, 2545.56, -0.0067203, 0, 0, 0, 0, 0, 0
28, 0.00000, 2545.58, -0.00635588, 0, 0, 0, 0, 0, 0
29, 0.00000, 2545.58, -0.00638612, 0, 0, 0, 0, 0, 0
30, 0.00000, 2545.58, -0.00639168, 0, 0, 0, 0, 0, 0
31, 0.00000, 2545.58, -0.00637422, 0, 0, 0, 0, 0, 0
32, 0.00000, 2545.47, -0.00378684, 0, 0, 64.2201, -94.9933, 64.2201, 85.0067
33, 0.00000, 2545.5, -0.00265558, 0, 0, 65.5278, -102.498, 65.5278, 77.5022
34, 0.00000, 2545.54, -0.00146771, 0, 0, 68.0374, -109.901, 68.0374, 70.0985
35, 0.00000, 2545.52, -0.00240036, 0, 0, 65.7119, -103.203, 65.7119, 76.7968
36, 0.00000, 2545.56, -0.00102542, 0, 0, 68.7738, -111.533, 68.7738, 68.4671
37, 0.00000, 2545.59, -0.000178668, 0, 0, 71.0939, -115.862, 71.0939, 64.1378
38, 0.00000, 2545.61, 0.000450246, 0, 0, 73.0697, -118.895, 73.0697, 61.1055
39, 0.00000, 2545.6, 8.83232E-005, 0, 0, 71.3981, -116.362, 71.3981, 63.6384
40, 0.00000, 2545.6, -8.78985E-005, 0, 0, 70.5276, -114.897, 70.5276, 65.1033
41, 0.00000, 2545.63, 0.00101587, 0, 0, 74.4513, -120.766, 74.4513, 59.2338
42, 0.00000, 2545.64, 0.00109101, 0, 0, 74.4227, -120.729, 74.4227, 59.2707
43, 0.00000, 2545.65, 0.00129027, 0, 0, 74.9998, -121.463, 74.9998, 58.5369
44, 0.00000, 2545.69, 0.002586, 0, 0, 80.6631, -127.524, 80.6631, 52.4755
45, 0.00000, 2545.69, 0.00244838, 0, 0, 79.4946, -126.414, 79.4946, 53.586
46, 0.00000, 2545.7, 0.00274045, 0, 0, 80.3168, -127.202, 80.3168, 52.7983
47, 0.00000, 2545.7, 0.00275544, 0, 0, 80.2245, -127.115, 80.2245, 52.8851
48, 0.00000, 2545.7, 0.00270618, 0, 0, 79.9239, -126.829, 79.9239, 53.1709
49, 0.00000, 2545.66, 0.00164187, 0, 0, 75.1232, -121.617, 75.1232, 58.3833
50, 0.00000, 2545.69, 0.00255901, 0, 0, 79.2424, -126.166, 79.2424, 53.834
51, 0.00000, 2545.7, 0.00286686, 0, 0, 80.7697, -127.623, 80.7697, 52.3771
52, 0.00000, 2545.7, 0.00293978, 0, 0, 81.2716, -128.08, 81.2716, 51.9204
53, 0.00000, 2545.72, 0.00343672, 0, 0, 84.1712, -130.532, 84.1712, 49.468
54, 0.00000, 2545.7, 0.00290096, 0, 0, 81.789, -128.54, 81.789, 51.4603
55, 0.00000, 2545.69, 0.00260331, 0, 0, 80.8031, -127.653, 80.8031, 52.3465
56, 0.00000, 2545.66, 0.001697, 0, 0, 76.9398, -123.75, 76.9398, 56.2501
57, 0.00000, 2545.59, -0.000460175, 0, 0, 69.1825, -112.376, 69.1825, 67.6241
58, 0.00000, 2545.53, -0.00202242, 0, 0, 65.6471, -102.961, 65.6471, 77.0387
59, 0.00000, 2545.66, 0.00203069, 0, 0, 80.1645, -127.058, 80.1645, 52.9422
60, 0.00000, 2545.61, 0.000429152, 0, 0, 73.7707, -119.866, 73.7707, 60.1341
61, 0.00000, 2545.61, 0.000713324, 0, 0, 75.6818, -122.296, 75.6818, 57.7036
62, 0.00000, 2545.6, 0.000220258, 0, 0, 74.5307, -120.868, 74.5307, 59.1322
63, 0.00000, 2545.58, -0.000244728, 0, 0, 73.4906, -119.483, 73.4906, 60.5171
64, 0.00000, 2545.55, -0.000858818, 0, 0, 72.014, -117.333, 72.014, 62.6673
65, 0.00000, 2545.54, -0.00130265, 0, 0, 71.2183, -116.066, 71.2183, 63.9335
66, 0.00000, 2545.52, -0.00173336, 0, 0, 70.3973, -114.665, 70.3973, 65.3351
67, 0.00000, 2545.51, -0.00180096, 0, 0, 70.9642, -115.643, 70.9642, 64.3566
68, 0.00000, 2545.43, -0.00417095, 0, 0, 65.3911, -101.939, 65.3911, 78.0613
69, 0.00000, 2545.44, -0.00387923, 0, 0, 66.3268, -105.299, 66.3268, 74.7009
70, 0.00000, 2545.38, -0.00567758, 0, 0, 64.2025, -94.788, 64.2025, 85.212
71, 0.00000, 2545.35, -0.00614303, 0, 0, 64.1769, -93.9607, 64.1769, 86.0393
72, 0.00000, 2545.34, -0.00632263, 0, 0, 64.2271, -94.5606, 64.2271, 85.4394
73, 0.00000, 2545.31, -0.0072365, 0, 0, 64.0252, -90.0072, 64.0252, 89.9928
74, 0.00000, 2545.3, -0.00738045, 0, 0, 64.0254, -90.0074, 64.0254, 89.9926
75, 0.00000, 2545.29, -0.00769602, 0, 0, 64.0258, -90.0077, 64.0258, 89.9923
76, 0.00000, 2545.29, -0.00769883, 0, 0, 64.0258, -90.0077, 64.0258, 89.9923
77, 0.00000, 2545.26, -0.00827768, 0, 0, 64.0265, -90.0083, 64.0265, 89.9917
78, 0.00000, 2545.25, -0.00846876, 0, 0, 64.0267, -90.0085, 64.0267, 89.9915
79, 0.00000, 2545.25, -0.00837172, 0, 0, 64.0266, -90.0084, 64.0266, 89.9916
80, 0.00000, 2545.25, -0.00852875, 0, 0, 64.0268, -90.0085, 64.0268, 89.9915
81, 0.00000, 2545.24, -0.00859682, 0, 0, 64.0269, -90.0086, 64.0269, 89.9914
82, 0.00000, 2545.25, -0.00853835, 0, 0, 64.0268, -90.0085, 64.0268, 89.9915
83, 0.00000, 2545.27, -0.00813894, 0, 0, 64.0263, -90.0081, 64.0263, 89.9919
84, 0.00000, 2545.26, -0.00814595, 0, 0, 64.0263, -90.0081, 64.0263, 89.9919
85, 0.00000, 2545.26, -0.00815277, 0, 0, 64.0263, -90.0082, 64.0263, 89.9918
86, 0.00000, 2545.28, -0.00782893, 0, 0, 64.0259, -90.0078, 64.0259, 89.9922
87, 0.00000, 2545.29, -0.0076207, 0, 0, 64.0257, -90.0076, 64.0257, 89.9924
88, 0.00000, 2545.31, -0.0072804, 0, 0, 64.0253, -90.0073, 64.0253, 89.9927
89, 0.00000, 2545.32, -0.00696714, 0, 0, 64.0249, -90.007, 64.0249, 89.993
90, 0.00000, 2545.34, -0.00668834, 0, 0, 64.0245, -90.0067, 64.0245, 89.9933
91, 0.00000, 2545.36, -0.00625531, 0, 0, 64.024, -90.0063, 64.024, 89.9937
92, 0.00000, 2545.38, -0.00588308, 0, 0, 64.0235, -90.0059, 64.0235, 89.9941
93, 0.00000, 2545.38, -0.00571856, 0, 0, 64.0233, -90.0057, 64.0233, 89.9943
94, 0.00000, 2545.4, -0.0054245, 0, 0, 64.023, -90.0054, 64.023, 89.9946
95, 0.00000, 2545.41, -0.00512659, 0, 0, 64.0226, -90.0051, 64.0226, 89.9949
96, 0.00000, 2545.43, -0.00480104, 0, 0, 64.0222, -90.0048, 64.0222, 89.9952
97, 0.00000, 2545.44, -0.00461059, 0, 0, 64.022, -90.0046, 64.022, 89.9954
98, 0.00000, 2545.44, -0.00459302, 0, 0, 64.022, -90.0046, 64.022, 89.9954
99, 0.00000, 2545.45, -0.00430524, 0, 0, 64.0216, -90.0043, 64.0216, 89.9957
100, 0.00000, 2545.47, -0.00403897, 0, 0, 64.0213, -90.004, 64.0213, 89.996
101, 0.00000, 2545.48, -0.00381798, 0, 0, 64.021, -90.0038, 64.021, 89.9962
102, 0.00000, 2545.48, -0.00379582, 0, 0, 64.021, -90.0038, 64.021, 89.9962
103, 0.00000, 2545.48, -0.00372981, 0, 0, 64.0209, -90.0037, 64.0209, 89.9963
104, 0.00000, 2545.48, -0.00370469, 0, 0, 64.0209, -90.0037, 64.0209, 89.9963
105, 0.00000, 2545.48, -0.00367956, 0, 0, 64.0209, -90.0037, 64.0209, 89.9963
106, 0.00000, 2545.48, -0.00367399, 0, 0, 64.0208, -90.0037, 64.0208, 89.9963
107, 0.00000, 2545.49, -0.00360723, 0, 0, 64.0208, -90.0036, 64.0208, 89.9964
108, 0.00000, 2545.49, -0.00351521, 0, 0, 64.0206, -90.0035, 64.0206, 89.9965
109, 0.00000, 2545.5, -0.00334948, 0, 0, 64.0204, -90.0033, 64.0204, 89.9967
110, 0.00000, 2545.49, -0.00350454, 0, 0, 64.0206, -90.0035, 64.0206, 89.9965
111, 0.00000, 2545.5, -0.0033931, 0, 0, 64.0205, -90.0034, 64.0205, 89.9966
112, 0.00000, 2545.5, -0.00341978, 0, 0, 64.0205, -90.0034, 64.0205, 89.9966
113, 0.00000, 2545.49, -0.00346288, 0, 0, 64.0206, -90.0035, 64.0206, 89.9965
114, 0.00000, 2545.5, -0.00338494, 0, 0, 64.0205, -90.0034, 64.0205, 89.9966
115, 0.00000, 2545.49, -0.00343713, 0, 0, 64.0206, -90.0034, 64.0206, 89.9966
116, 0.00000, 2545.49, -0.00359469, 0, 0, 64.0207, -90.0036, 64.0207, 89.9964
117, 0.00000, 2545.48, -0.00370079, 0, 0, 64.0209, -90.0037, 64.0209, 89.9963
118, 0.00000, 2545.47, -0.00387911, 0, 0, 64.0211, -90.0039, 64.0211, 89.9961
119, 0.00000, 2545.47, -0.00390145, 0, 0, 64.0211, -90.0039, 64.0211, 89.9961
120, 0.00000, 2545.46, -0.00409793, 0, 0, 64.0214, -90.0041, 64.0214, 89.9959
121, 0.00000, 2545.45, -0.00429438, 0, 0, 64.0216, -90.0043, 64.0216, 89.9957
122, 0.00000, 2545.45, -0.00441288, 0, 0, 64.0217, -90.0044, 64.0217, 89.9956
123, 0.00000, 2545.43, -0.00468315, 0, 0, 64.0221, -90.0047, 64.0221, 89.9953
124, 0.00000, 2545.45, -0.00444573, 0, 0, 64.0218, -90.0044, 64.0218, 89.9956
125, 0.00000, 2545.45, -0.00443532, 0, 0, 64.022, -90.1401, 64.022, 89.8599
126, 0.00000, 2545.44, -0.00448598, 0, 0, 64.0218, -90.0045, 64.0218, 89.9955
127, 0.00000, 2545.44, -0.00451185, 0, 0, 64.0219, -90.0045, 64.0219, 89.9955
128, 0.00000, 2545.46, -0.00388881, 0, 0, 64.2121, -94.4217, 64.2121, 85.5783
129, 0.00000, 2545.52, -0.00200309, 0, 0, 66.9644, -107.056, 66.9644, 72.9438
130, 0.00000, 2545.52, -0.00230324, 0, 0, 66.1173, -104.472, 66.1173, 75.5279
131, 0.00000, 2545.54, -0.00159795, 0, 0, 67.6318, -108.813, 67.6318, 71.1873
132, 0.00000, 2545.57, -0.000819621, 0, 0, 69.6542, -113.207, 69.6542, 66.793
133, 0.00000, 2545.57, -0.000821313, 0, 0, 69.4216, -112.755, 69.4216, 67.2451
134, 0.00000, 2545.53, -0.00197019, 0, 0, 66.2922, -105.048, 66.2922, 74.9522
135, 0.00000, 2545.57, -0.000842558, 0, 0, 68.9952, -111.895, 68.9952, 68.1045
136, 0.00000, 2545.64, 0.000674004, 0, 0, 69.7924, -123.695, 69.7924, 56.3046
137, 0.00000, 2545.56, -0.00162819, 0, 0, 61.4178, -109.011, 61.4178, 70.9889
138, 0.00000, 2545.63, 0.000421348, 0, 0, 68.2567, -121.71, 68.2567, 58.2898
139, 0.00000, 2545.68, 0.00181902, 0, 0, 74.6624, -128.947, 74.6624, 51.0533
140, 0.00000, 2545.69, 0.0021386, 0, 0, 76.2457, -130.396, 76.2457, 49.604
141, 0.00000, 2545.66, 0.00138842, 0, 0, 72.6013, -126.888, 72.6013, 53.1119
142, 0.00000, 2545.61, -0.00014749, 0, 0, 65.7877, -118.037, 65.7877, 61.9631
143, 0.00000, 2545.68, 0.00207141, 0, 0, 75.9487, -130.132, 75.9487, 49.868
144, 0.00000, 2545.66, 0.00133853, 0, 0, 72.3639, -126.637, 72.3639, 53.363
145, 0.00000, 2545.68, 0.00183585, 0, 0, 74.8581, -129.132, 74.8581, 50.8684
146, 0.00000, 2545.69, 0.00215947, 0, 0, 76.0895, -130.258, 76.0895, 49.7423
147, 0.00000, 2545.66, 0.00130419, 0, 0, 71.9403, -126.181, 71.9403, 53.8192
148, 0.00000, 2545.65, 0.00121496, 0, 0, 72.127, -126.383, 72.127, 53.6169
149, 0.00000, 2545.66, 0.00149365, 0, 0, 73.7332, -128.044, 73.7332, 51.9555
150, 0.00000, 2545.62, 0.000142283, 0, 0, 68.2143, -121.652, 68.2143, 58.3476
151, 0.00000, 2545.65, 0.00137231, 0, 0, 74.6751, -128.959, 74.6751, 51.0414
152, 0.00000, 2545.65, 0.00133967, 0, 0, 75.1644, -129.417, 75.1644, 50.5826
153, 0.00000, 2545.68, 0.00226188, 0, 0, 80.6777, -133.966, 80.6777, 46.0341
154, 0.00000, 2545.58, -0.000644685, 0, 0, 67.1447, -120.139, 67.1447, 59.8613
155, 0.00000, 2545.63, 0.000793822, 0, 0, 74.521, -128.812, 74.521, 51.1884
156, 0.00000, 2545.58, -0.000482376, 0, 0, 69.17, -122.914, 69.17, 57.0864
157, 0.00000, 2545.56, -0.000967527, 0, 0, 67.8334, -121.126, 67.8334, 58.8742
158, 0.00000, 2545.41, -0.00554802, 0, 0, 58.0718, -90.0055, 58.0718, 89.9945
159, 0.00000, 2545.45, -0.00419582, 0, 0, 59.3178, -101.773, 59.3178, 78.2272
160, 0.00000, 2545.5, -0.00268946, 0, 0, 63.4565, -113.781, 63.4565, 66.219
161, 0.00000, 2545.46, -0.00389766, 0, 0, 60.6414, -106.746, 60.6414, 73.2537
162, 0.00000, 2545.47, -0.00360093, 0, 0, 61.7865, -109.976, 61.7865, 70.0245
163, 0.00000, 2545.5, -0.00250377, 0, 0, 66.0894, -118.522, 66.0894, 61.4782
164, 0.00000, 2545.47, -0.00325389, 0, 0, 64.0782, -115.012, 64.0782, 64.9881
165, 0.00000, 2545.39, -0.00547032, 0, 0, 59.1137, -100.777, 59.1137, 79.2234
166, 0.00000, 2545.39, -0.00556197, 0, 0, 59.2341, -101.372, 59.2341, 78.6283
167, 0.00000, 2545.33, -0.00653928, 0, 0, 64.1769, -93.9492, 64.1769, 86.0508
168, 0.00000, 2545.32, -0.00693421, 0, 0, 64.0731, -92.2184, 64.0731, 87.7816
169, 0.00000, 2545.3, -0.00738794, 0, 0, 64.0258, -90.0074, 64.0258, 89.9926
170, 0.00000, 2545.29, -0.00755455, 0, 0, 64.0261, -90.0076, 64.0261, 89.9924
171, 0.00000, 2545.28, -0.00777533, 0, 0, 64.0263, -90.0078, 64.0263, 89.9922
172, 0.00000, 2545.28, -0.0079007, 0, 0, 64.0265, -90.0079, 64.0265, 89.9921
173, 0.00000, 2545.26, -0.00817548, 0, 0, 64.0268, -90.0082, 64.0268, 89.9918
174, 0.00000, 2545.26, -0.00831565, 0, 0, 64.027, -90.0083, 64.027, 89.9917
175, 0.00000, 2545.25, -0.00839936, 0, 0, 64.0271, -90.0084, 64.0271, 89.9916
176, 0.00000, 2545.25, -0.00842709, 0, 0, 64.0271, -90.0084, 64.0271, 89.9916
177, 0.00000, 2545.25, -0.00846974, 0, 0, 64.0272, -90.0085, 64.0272, 89.9915
178, 0.00000, 2545.26, -0.00833934, 0, 0, 64.027, -90.0083, 64.027, 89.9917
179, 0.00000, 2545.26, -0.00819685, 0, 0, 64.0268, -90.0082, 64.0268, 89.9918
180, 0.00000, 2545.26, -0.00816711, 0, 0, 64.0268, -90.0082, 64.0268, 89.9918
181, 0.00000, 2545.27, -0.00804309, 0, 0, 64.0267, -90.008, 64.0267, 89.992
182, 0.00000, 2545.29, -0.00768202, 0, 0, 64.0262, -90.0077, 64.0262, 89.9923
183, 0.00000, 2545.29, -0.0075403, 0, 0, 64.026, -90.0075, 64.026, 89.9925
184, 0.00000, 2545.31, -0.00727643, 0, 0, 64.0257, -90.0073, 64.0257, 89.9927
185, 0.00000, 2545.32, -0.00701263, 0, 0, 64.0254, -90.007, 64.0254, 89.993
186, 0.00000, 2545.34, -0.00668882, 0, 0, 64.025, -90.0067, 64.025, 89.9933
187, 0.00000, 2545.35, -0.00644648, 0, 0, 64.0247, -90.0064, 64.0247, 89.9936
188, 0.00000, 2545.37, -0.00597578, 0, 0, 64.0241, -90.006, 64.0241, 89.994
189, 0.00000, 2545.38, -0.00586967, 0, 0, 64.024, -90.0059, 64.024, 89.9941
190, 0.00000, 2545.39, -0.00550951, 0, 0, 64.0235, -90.0055, 64.0235, 89.9945
191, 0.00000, 2545.4, -0.00527755, 0, 0, 64.0233, -90.0053, 64.0233, 89.9947
192, 0.00000, 2545.42, -0.00498143, 0, 0, 64.0229, -90.005, 64.0229, 89.995
193, 0.00000, 2545.43, -0.0048365, 0, 0, 64.0227, -90.0048, 64.0227, 89.9952
194, 0.00000, 2545.44, -0.00462196, 0, 0, 64.0225, -90.0046, 64.0225, 89.9954
195, 0.00000, 2545.45, -0.00437182, 0, 0, 64.0221, -90.0044, 64.0221, 89.9956
196, 0.00000, 2545.46, -0.00424775, 0, 0, 64.022, -90.0042, 64.022, 89.9958
197, 0.00000, 2545.46, -0.0041948, 0, 0, 64.0219, -90.0042, 64.0219, 89.9958
198, 0.00000, 2545.46, -0.00415483, 0, 0, 64.0219, -90.0042, 64.0219, 89.9958
